country,iso,BHI_mean,CDA_mean,CDO_mean,GDP_mean,GPC_mean,PMD_mean,POP_mean,TCL_mean,UWD_mean,cluster,distance_from_india
Panama,PAN,0.797484703996134,0.030839628624715506,9.130387771626154,25.3596567334974,10.189071014590699,839.0049969411674,15.170624468686084,0.003940166316134343,5.084170634433465,3,5.985416425558458
Papua New Guinea,PNG,0.8239024529039892,0.046835711239159174,8.729686841186293,24.182704964313977,8.237103548478734,678.4719196825499,15.945867845431804,0.0019481520141415422,6.951800837262141,1,6.11539523680486
Paraguay,PRY,0.7549038396539857,0.03655387637028764,8.673413859102565,25.132291099282345,9.511344467217969,997.0890461360877,15.621021514964236,0.013274708444998942,4.7757709220810725,1,6.100057420924968
Peru,PER,0.8294246538331053,0.039023574523933416,10.7383966113369,26.715598526904625,9.482053864835127,917.9272999798312,17.233622080023874,0.0023233170902336,4.660083790802488,0,5.264639614822737
Philippines,PHL,0.6692399155041077,0.03703195676961046,11.542019757298425,27.344076309266292,8.900719972023465,1441.7520151827205,18.443495227198593,0.0036123464557830686,6.084112078176772,0,2.8442758166249114
Poland,POL,0.6368340841945169,-0.0012659798576223316,12.681862342264496,27.794507500529537,10.345954192569303,1391.6911576555112,17.448586145161503,0.005880051763587284,2.1609509184204243,2,4.155901873226196
Portugal,PRT,0.649561994874264,-0.011102132641963077,10.839692589331447,26.686217895523168,10.524820090780949,394.5398630081321,16.161424798561654,0.02429660457423234,1.2762892431058945,2,7.699668140345219
Qatar,QAT,0.7145746404619827,0.04915653241845496,11.346272136762924,26.146311045145303,11.686632394050543,2447.2015472760104,14.459687655857085,0.0035016278291566,3.152477883054275,0,5.677613508724271
Republic of Congo,COG,0.8006618355133176,0.023792078344429497,8.662399617150545,24.347326310812207,8.942673784307443,1681.0287531314361,15.404784574852727,0.0017222461667734368,7.5959836989926615,3,5.896233527748613
Romania,ROU,0.6041096005720081,-0.01451080398707253,11.3423250958898,27.09684882360865,10.288581983478048,1538.7587265228394,16.808301523055366,0.002391796874329142,3.4869841703530757,2,4.239534651763253
Russia,RUS,0.776636541875192,0.00560350268725671,14.316145349975596,29.252353223936666,10.467063645703268,1562.638166460771,18.785318168863977,0.004819146437503715,3.017044414425427,0,4.497454656893222
Rwanda,RWA,0.6673511165987336,0.05610125278961244,6.809586718465069,23.88553419073865,7.643641208696948,658.7538670318695,16.2423857350432,0.004014470812979574,7.688920221377156,1,5.504366094338848
Saint Lucia,LCA,0.80156211965396,0.020289942234593083,6.158706151406026,22.024450628654893,9.96049363859053,820.879638735367,12.064010110276902,0.0010347747471062844,4.489570470560966,3,8.127946065520941
Samoa,WSM,0.6896590675746728,0.027216150909482928,5.3367586829216345,20.983056791639388,8.774777287106403,256.4785749463984,12.208439355271949,0.0035016278291566,4.842114536319146,3,7.9210738769560995
Saudi Arabia,SAU,0.702673724067086,0.045206025338531027,13.263581704124542,28.09226822183398,10.971638122414475,3674.5189674738176,17.12064735627233,0.0035016278291566,4.523933962617269,0,4.402319903546922
Senegal,SEN,0.6300204118122309,0.059107480302013606,9.033781574722864,24.671041647476837,8.202773459519737,633.6115294822783,16.468543376766267,0.005815411152615363,7.321214167878,1,4.559066649041408
Serbia,SRB,0.6026639735276961,0.0010381994541882108,10.733379366008293,25.635124969677605,9.858967073180628,1813.7384899860526,15.776210809104306,0.0011403851449534527,2.8241857988048324,2,4.688417524543675
Seychelles,SYC,0.6889375116546033,0.03382998369789504,6.194600362534838,21.615603797853534,10.167940441708879,614.9318487240115,11.447712947167352,4.5946208814831166e-05,5.126876283905433,3,7.839042165924069
